,Text,Score
664,"Bottle: Dark brown to black pour, monster head. It took quite a while to fit this 22oz into a liter mug. Aroma smelled a little too much like sawdust and cheap booze. Flavor wasnt much better, some roastiness, and bourbon, but at least this didnt finish like licking a 2X4 the way their BA porter did.
",0.5
665,"Bottle shared by IMtheOptimator.  Pretty ample light brown head with a thick brown body.  Aroma of frash grains and some brown sugar and molasses.  First impression is this is over-carbonated.  It leaves me feeling like Im drinking foam, not liquid, so its hard to even get to the flavor.  After a few minutes the flavors start to come out.  That graininess sticks around from the aroma, in both the palate and the flavor.  The brown sugar is there as well, coming along with a distinct bourbon note at times.  Coffee.  Tasty, but not my fav.
",0.65
666,"Bottle shared by IMtheOptimator.  Sweet, chocolate and coffee aroma with some vinousness and a bit of bourbon in the background.  Mostly opaque dark dark brown color with a HUGE tan head.  Very carbonated, bubbly and roasted coffee flavors to start with some sweet sugary notes to follow.  The bourbon makes some mild cameo appearances in the background.  This has just the right amount of barrel flavor.  This beer is too carbonated, though.
",0.6
667,"Bottle courtesy of secret santa.  Poured almost completely opaque black with a large frothy brown head.  Aroma of grapes and some light coffee.  Taste is some watered down coffee with a bit of buttery bourbon in the finish. Very fizzy body.
",0.65
668,"Thanks JCapriotti!  The beer pours to a dark brown body with a thin tan head.  The aroma is pretty nice.  Raw barley grain thats been balanced by light bourbon and vanilla.  The flavor is bourbon, sweet stout, very light and kinda boring.  Thin boring mouthfeel.
",0.6
669,"Dark brown body; creamy ring of a brown head. Odd aroma... green, leafy whiskey or something, along with some dry, roasty malt. Interesting aroma... not too sweet or malty. Raw, woody whiskey and dry roasted malt with some light hop hints; maybe some grass. Not meant to be aged in barrels... and/or just not aged properly.
",0.55
670,"Bottle courtesty of Jasons dad.  Clear black body under a small dark tan head.  Cherries, whiskey, and black roast in the aroma.  Nothing too sweet but its intriguing.  The flavor just sucks - its a thin, dry oatmeal stout overridden by cheap-tasting whiskey.  A big letdown.
",0.45
671,"Has a pretty nice oatmeal and chocolate aroma.  Nice black color with a little brown head.  Has a coffee flavor, slightly bitter, although it seems a little off somehow.  Nice body and carbonation.    Overall, its OK, but nothing I would seek out in the future.
",0.55
672,"Near black colour with a big head.  Quite fizzy, obscuring some chocolatey accents.  Mainly malty with light chocolate but I cant move past the fizz (I never can).
",0.6
673,"Pours pitch black and completely opaque with a two finger frothy beige head that slowly settles into a lasting ring. Spotty lacing left behind. 		Roasted malt aroma with a tamer barrel presence than expected. Slight toasted oak and vanilla notes with only subtle bourbon presence. Roasted malts with hints of chocolate, caramel and toffee.		Medium bodied and similar to the aroma. The barrel presence is there but pretty faint with only slight earthy oak and sweet bourbon flavor. The base beer flavor is very strong with roasted malt, coffee, toast, toffee and hazelnut. Slight lactic creaminess smother things out a bit before ending with a slight dry finish.
",0.7
674,"Bottle shared by smittymack poured a clear dark brown with a small lasting brown head. Aromas of bourbon, burnt carmel, vanilla, dark fruit and molasses. Palate was light to medium bodied and smooth. Flavors of bourbon, burnt carmel, vanilla, dark chocolate and light oak with a smooth lingering chocolate finish.
",0.65
675,"Bottle. Pours jet black with a small brown head. Aroma of roasted malts, coffee, vanilla, chocolate and faint bourbon. Flavor was medium bodied and creamy with bitter chocolate, roasted coffee, vanilla, oak, roasted malts and bourbon.
",0.65
676,"12oz bottle via trade.  Very dark brown in color with a one-finger whiteh head that lasts and leaves some lacing.  The aroma is pretty nice, with HUGE bourbon, backed up by ashy roast and coffee.  The flavor is all right, but WAY too big on bourbon.  That dominates the flavor, and a dry and ashy espressoish stout hides behind it.  Medium-bodied with a rather dry mouthfeel, and a bit boozy for 6%, from all the bourbon I guess.  Overall, a bit unbalanced.  If they were able to fine-tune the -bal aging though, I could see this being pretty good.
",0.5
677,"Bottle Pitch black ale with a mid-sized, creamy, beige head. Fantastic retention. The aroma awards my senses with rich notes of toasted nuts, vanilla and bourbon. Full-bodied with a creamy mouthfeel and raspy carbonation. The flavor leans toward the bitter side of balance, but also offers moderately sweet vanilla, chocolate and coconut. Fairly bitter alcohol and charcoal finish. Bottle courtesy of MI2CA!
",0.7
678,"12 oz. bottle from West Lakeview Liquors.  Pours an opaque dark brown color with a small tan head that leaves a ring on the inner edge and a film atop the beer.  Aroma of bourbon, vanilla, oak, roasted malts, plums, oats, and rye.  Flavor of roasted malts, copper, vanilla, plums, smoked oak, coffee, and a little bourbon.  Medium-bodied, with a roasty mouthfeel and medium carbonation.  Lingering finish of deep, bitter roast and with some ash as well.  This hit the spot tonight, a very nice, simple, solid barrel aged stout.
",0.8
679,"Bottled. A black beer with a lazing tan head. The aroma has notes of sweet matl as well as lighter notes of roasted malt. The flavor is sweet malty with light notes of roasted malt, leading to a dry roasted finish.
",0.65
680,"Served from a 12 oz bottle from Crown in Indy. The appearance is a rich chocolate brown with a medium frothy medium brown head. The aromas are mild with oatmeal, oak, and whiskey. The flavors are grainy with oatmeal and rye forward and whiskey in the after taste. The oak flavors have a rawness to them and dirty tone (not negatives) and a spice. Some wet coffee grinds too. The mouth is medium to full bodied with a tighter fizzier carbonation. I got to say this one grew on my quite nicely. A touch mellow but raw and tasty.
",0.85
681,"Thanks to Oakes for sharing this bottle.  Thick brown head over a pitch black beer.  Sweet chocolate/vanilla aroma with some definite oaty type of aroma.  Flavour seems a bit hot (especially considering its only 4.9%).  Lots of oakiness but with less vanilla than woodiness.  Woody complexity in the flavour but comes across with a bit of astringency as well.  Slightly overcarbonated as well.  Not bad, but definitely not great.
",0.6
682,"Draft.  Pours black with a thin tan head.  Aroma is very strong and astringent, mostly that of bourbon.  Smells like window cleaner.  Flavor is way too strong of bourbon in my opinion.  Very hot!  Palate is way too thin and watery.  a disappointment.
",0.5
683,"UPDATED: AUG 18, 2007 22 oz bomber.  Being a Buffalo Trace bourbon fan, I was looking forward to trying this one.  The nose is all bourbon, almost like you have a shot of bourbon in your hand.  The first sip is very strong with the oak and bourbon from the barrels, with a mild, smooth aftertaste.  A little one dimensional for this style, but very drinkable.
",0.75
684,"Bottle - a fairly strong bourbon aroma what gives way gradually to some chocolate as it warms.  Black body with a huge near medium-brown head.  It really is overcarbonated.  It took 4 series of pouring and waiting for the head to subside to get 3/4s of a glass.  The flavor is kind of odd.  Some swallows the bourbon is up front and others it is in the finish.  I dont know that Ive experienced that before.  There is some chocolate in there, as well.  Fairly thin for the style and lacking the creaminess that is typical for an Oatmeal Stout.  Interesting as most bourbon-aged beers are.  Another rater said that it is too small for the bourbon and that may be true.  Hopefully theyll stick with it and tweak it.  Shows promise.
",0.55
685,"UPDATED: JAN 7, 2006 Very obvious bourbon taste in the middle and end of this beer.  A little bitter in my opinion. Seems to finish good. Not alot of aftertaste. Have tried 2 Oatmeal stouts so far. Have not liked either one very much. Drinkable beer. Just not one of my favorites.
",0.3
686,"UPDATED: JUL 15, 2009 (7/15/09, 12oz bottle, thanks BBB63) Brown-black body topped by small brown head.  Aroma is moderately sweet, vanilla/Bourbon, some chocolate.  Taste is medium sweet, Bourbon/vanilla, cocoa, some roast.  Light-medium body.  (6/3/6/3/12)		(12/19/05 22oz bottle, thanks BBB63) Enormous brown head atop a black body.  Aroma is moderately sweet, vanilla/bourbon, light wood.  Taste is moderately sweet, vanilla/bourbon, beneath which is buried light milk chocolate.  Over-carbonated light-medium body.  The beer is not strong enough to stand up to the bourbon barrel.  (6/3/5/2/10)
",0.55
687,"I had a nighmare about this stuff. I wanted to have no mention of it ever again, but I needed to just vent. Pours clear dark brown and foamy. Nose is all bourbon, maybe some vanilla, oak. Taste is bourbon, astringent. No malts, watery and thin. Cola like carbonation. Drain pour. Cant take a mediocre beer and make it better in a barrel.
",0.35
688,"2005 bottle shared with SuIIy on 11/23/05.  The bottle says it is unfiltered and unpasteurized, but yet, the beer pours the most fizzy, clear thing I have seen lately.  If this isnt forced carbonation, than its the strangest natural carbonation Ive ever experienced.  Deep cola brown, somewhat dull, not much in the auburn-red tinged department, as some deeper colored stouts have.  Tan-beige head is mountainous and very very slow to recede.  Lacing present.  Aroma of straight bourbon, dry and lightly alcoholic, with light vanilla and very dry wood.  Hints of bakers chocolate, some light yeast and very little else.  No sweet malt, no creamy oat-like notes, no hops.  Flavor is full bourbon.  Hints of peanut skins, salt, seltzer water and alcohol.  Pure bourbon, dry wood and light roast.  Its not that the bourbon is overdone here, its just that the beer is underdone.  No malt sugars, little if any chocolate or roast.  Body seems very filtered, though they say it is not.  Carbonation is omnipresent, sharp, obtrusive and very high.  Texture is watery, loose, prickly and thin on end.  As it warms, the aroma takes on a note of glue or hot plastic.
",0.35
689,"22oz bottle from ATPayne. First off, I would love to try this side by side with a non BA version. Since I cant, I will simply give a description of this version. Pours a nice black color with a foamy brown head. Seems very fizzy and carbonated. Nose is mainly bourbon with a slight bit of chocolate seeping through. Flavor is all bourbon, a little bit woody and some more bourbon. Lacking here, nothing good happening and the bourbon has taken this beer hostage. No solid stout characteristics remain and its like drinking a carbonated glass of watered down bourbon. BA is not always successful.
",0.4
