,Text,Score
5466,"A deep reddish color with a light tan-off white, fluffy head.  Fruity aroma, mostly of darker fruits with slight floral notes.  Medium-full bodied, lightly carbonated and smooth mouthfeel.  A slight hint of lemony hops followed by light alcohol warmth.  Sweet flavor component isnt as strong or complex as the chimay bleu.
",5
5467,"Muddy red. Off white head. Slightly gamy aroma with yeast, spice, some citrus. Good body with some sweetness. Rich and lucious with some fruit and I get a hint of sarsparilla. Overall, very good, but not as complex as some.
",5
5468,"Great beer with a smooth aroma.Nice taste.Also the first trapist beer i have ever tasted.Then i started to fall in love with Trapist beers.
",5
5469,"Schiuma aderente e di lunga persistenza, profumo intenso con un aspetto elegante.
",5
5470,"A very good and smooth beer for a dark beer.  Most beers of this strength (7%) have a very heavy, hoppy taste; at least to me.  This is a strong beer without being overpoweringly strong or too stout.
",5
5471,"Brown thick head, slowly disappearing. The body is dark copper colour and the aromy slightly fruity. The taste is fruity, but a bit more bitter than its cousin the Chimay bleue. No obvious alcohol in the taste, and a milder finish. Very good, but I still prefer the bleue.
",5
5472,"Almost muddy coppery body with orange/caramel glints. Large beige foamy head that gets bubbly after 3 or 4 minutes. Delightful fruity and vineous aroma. The various nuances (raisin, dark cherries, apricot...) makes it quite complex. Taste is characterised by relatively strong hoppy flavors. Alcohol remains well hidden, and the finish is surprisingly mild. Very good stuff... a classical choice.
",5
5473,"UPDATED: FEB 27, 2005  Great Stuff.  The taste is similar to the Chimay Blue but weaker.  The aftertaste is quite pleasant.  This beer is much better in the bigger bottle in my opinion. Even though it is more money I recommend it that way.
",5
5474,"UPDATED: JAN 7, 2006 amber/copper amber color; thick head and lacing - heavy carbonation.  The taste seems to start off sweet and fruity and ends with  bitterness (coffee and nuts are evident as is banana).
",5
5475,"This was probably my first and still my most favorite dubbels on the market.  Very complex and yeasty much like westmalle.  I dont like such dubbels that are overly sweet and cloying.  THis one is a nice deep brown color with a great head and complex sweet and spicy flavors and aromas.  One of the best examples of an abbey dubbel.
",5
5476,"Aroma of malt, flowers, and herbs.  Brown, large white head.  Flavor is complex.  Some bitterness.  Malt, and fruit that seems to hold back.  Heavy palate.
",5
5477,"What a fine looking beer. Pours reddish/honey colored with a beautiful head. Lovely little bubbles that just stay there. Smells clean and crisp. Aromas of flowery malt and just a hint of hops too. The taste lives up the that clean crisp smell. Almost a bit champagne in body with the bubbles whisking by your tongue. The bitterness is mild but present. Just a touch metallic.
",5
5478,"A nice warm copper color with a cream-white head of fine soft sparkly bubbles. Head thins after the initial pour, but a layer of froth lingers nicely. Pleasant clean earthy smells. Some flowery hops. Toasted sugar. As it warms, some candied oranges in there too. Body is smooth and lingers in the mouth long enough to be satisfying, but without cloying. Tastes of carmel and gentle fruit esters.
",5
5479,"75 cl bottle.  Trappist glass.  Pours a nice amber copper with a large tan head.  Decent lacing, head is short lived.  Aroma of fruit, yeast, malt and caramel.  Taste is smooth and creamy.  Flavors of fruit, caramel, yeast, spices and more.  Not much bitterness.  Well balanced.  Excellent !!
",5
5480,"Bottle; 33cl, Beermerchants		Poured into goblet trappist glass, some descent lacing diminishes; descent dark-mahogany appearance. Some deep reds in this for sure. 		Aroma is spices; toffee, caramel, tingling yeast - quite douughey, taste is alcohol, clove, dried figs, raisins, caramel, some soy source, a distinctly raw texture-generally a very complicated brew, ages well though. Its low ibu and can be put down for a long time. 		Over aging the caramel evolves and becomes thicker and the texture becomes more sherry like, the booze is heavy and the candy sugar roles off the tongue. Its a good beer but best in the Kulminator with friends, some cheese and a serious whack of aging. Old beer can be good.
",5
5481,"Bottle. Innisfil, Ontario, Canada.	Beautiful beer! Pours dark tan, good carbonation, head is gone quickly. Excellent aroma - fruits, yeast and caramels, a hint of something earthy. Smooth taste, good back-end bitter. Pretty silky, as described. Big yeast hit. Love this beer - cant remember if I like this or the gold, since this was a big bottle and Im a little tipsy.
",5
5482,"Cant believe Ive not rated this beer yet.  Pours a cloudy dark red with about half a finger of off-white soapy head.  Poured from a 750 ml into a Chimay chalice, I wanted to do this proper.  Roasted malts and some hint of dark fruit in the nose.  A little acidic, light mouthfeel, starts off with a little bit of sharp raisin, that eventually fades into a toasty hop aftertaste.  A solid trappist offering, but for my money, blue is the way to go.
",5
5483,"33cL bottle in Brussels. Pours a hazy brown red. Smells of yeast and light alcohol. Very fine mouthfeel with extremely fine carbonation. Light-to-medium body; feels smooth and caramelized. Taste has some malted barley notes with a slight fruity taste (a bit of cantelope), and a boozy character. A great beer.
",5
5484,"Good beer, I prefer the grand reserve or the white bottle to this, however; this is still a well made beer.
",5
5485,"bottle; dark reddish-brown cloudy with tan head; aroma-malty caramel, fruits; taste-very sweet, fruity, moderate fizz and mild bitterness. Very good
",5
5486,"The beer pours medium tea colored brown with lots of carbonation. The very light tan head rises about 4 fingers then falls relativerly quickly. A soapy full head stays for a while. The retention is ok. 		The aroma is pretty strong with lots of balance. There is dark fruit, light alcohol, caramel and lots of yeast.		The taste is a little boring and light. It starts off with some caramel then gets very yeasy.		The feel is really light.		This is one of the worse trappist beers and a terrible dubbel. Westmalle, westy and achel destroy this.
",5
5487,"Whats not to like?  The signature dusky copper colorisnt the prettiest girl at the dance, but one of the most popular, because of her other worldly charms.  I detected Eves apple in the aroma and flavor.  Spicy and crisp, like a Spanish dancer, but light in body, bold in spirit.  A woodiness that is calming and warms your heart..and gets you drunk enough to lose all control.
",5
5488,"Bottle:  Ruby red with a brown haze, large off-white head.  Quite carbonated at first, make sure to allow this one to breathe.  Spicey nose has yeast, fruits, wheat, and is very malty.  Taste has tons of malt, spicey yeast, dark fruit, and some acidic notes to it.  Decent beer, but theres better from Chimay out there.
",5
5489,"Clear crimson coloration, with busy fizzing above in the beigish head, which dies quickly..nose is spicy, sweet, caramel, and cola, dark fruits and more, but, really, not enough...these days, I expect more from a dubbel. 	In the mouth, tasty enough, but not much more than average...nutty, slightly chocolatey, very light, very lean, leaves the palate quickly, though...and a dull fuzz remains on the tongue, and dies...pretty average, really. 	Boy, this used to be a good beer, I mean, a really good beer, but, this is just kind of dull. Medium bodied, dull, soporific finish...fizzy cola-ish taste...very dull, compared to other Belgian, hey, even, no, especially American offerings!!!	I am damned disappointed in the dullness of this rather dreary, lackluster, coasting- on -the- coattails- of- its- past-kind of brew. 	Its been several years since Ive had a bottle of this, and it may be many more, now that Ive had it again. Its like you get a glimmer of the taste, but it dies too quick, and does nothing...thisshould never be thought of as an exemplar ofthis style, if you really want to try the real stuff...even Maredsous is better than this!	A better beer than, say Milwaukees Best, but not a match for St. Bernardus or even Allagash!
",1
5490,"Amber to nut brown with a huge off-white head, good lacing.  Huge wheat aroma with a sweet and malty nose.  Wheat flavor with caramel notes.  A little dry to metallic finish.  Medium palate, dry and warm.
",5
5491,"Bottle:  Pours a red coppery body, with creamy head.  Aromas of fruit, and hints of vanilla.  Tastes of fruit, and somewhat sour.  slightly feel the alochol on the finish.  I enjoyed this one!
",5
5492,"Reminds me of a shallower chimay bleu. Malty and nice, but Id never buy it next to the blue.
",5
5493,"i love all the chimays!what can i say?!copper in color with a huge head.notes of hops and yeast.excelent!
",5
5494,"750ml brown bottle w/cork. Reddish brown, compact off white head. Fruity aroma. Notes of spice, pepper, faint vanilla. Rich malts, some woodiness and more spice in the mouth. A bit of dry finish, some alcohol notes.
",5
5495,"Vary hazy, reddish-copper color with a fizzed up head, much of which remained for the duration of my drink.  Spiced-up, fruity aroma.  Sour alcohol flavor... thats what I tasted right off.  Some dark, dried fruitness to it.  A touch of bitterness.  Ill have it again, but not often.
",5
5496,"Good solid offering from Chimay.  Spicy, yeasty, with just enough richness to satisfy but not overwhelm the palate.
",5
